Id,SalePrice
1461,135030.0
1462,200000.0
1463,167614.0
1464,191100.0
1465,216850.0
1466,185750.0
1467,176740.0
1468,187350.0
1469,197410.0
1470,127950.8
1471,222951.5
1472,93030.0
1473,114250.0
1474,141450.0
1475,156070.0
1476,438426.6
1477,321433.0
1478,298981.3
1479,323952.6
1480,412361.3
1481,272490.0
1482,202270.0
1483,178999.0
1484,185847.0
1485,227077.2
1486,200019.9
1487,320546.3
1488,213280.0
1489,205623.7
1490,174243.0
1491,214000.0
1492,107300.0
1493,204940.0
1494,301410.0
1495,245100.0
1496,206047.8
1497,148251.73333333334
1498,150551.73333333334
1499,150640.0
1500,152521.63333333336
1501,175025.0
1502,155760.0
1503,318760.0
1504,223580.0
1505,194150.0
1506,189610.0
1507,226190.0
1508,190997.0
1509,159500.0
1510,142860.0
1511,146220.0
1512,140190.0
1513,180710.0
1514,148250.0
1515,147252.5
1516,119870.0
1517,152980.0
1518,151750.0
1519,199130.0
1520,141800.0
1521,162750.0
1522,146700.0
1523,127700.8
1524,108698.6
1525,133800.0
1526,146175.0
1527,40520.0
1528,125190.0
1529,133800.0
1530,166380.0
1531,101487.6
1532,90025.0
1533,118617.5
1534,137830.0
1535,146200.0
1536,104300.0
1537,61631.1
1538,213450.0
1539,210050.0
1540,105690.0
1541,147840.0
1542,106095.0
1543,177140.0
1544,88430.0
1545,130240.0
1546,132350.0
1547,103218.33333333333
1548,133320.0
1549,130225.0
1550,127138.4
1551,103100.0
1552,94547.6
1553,168600.0
1554,114450.4
1555,156040.0
1556,120150.0
1557,130600.0
1558,130240.0
1559,100964.7
1560,103050.0
1561,134889.1
1562,113076.6
1563,122600.0
1564,130076.0
1565,159550.0
1566,225000.0
1567,100150.0
1568,201590.0
1569,99600.0
1570,135820.0
1571,119100.0
1572,108030.0
1573,240121.0
1574,135350.0
1575,213800.0
1576,196790.0
1577,220967.8
1578,160310.0
1579,142800.0
1580,208129.0
1581,159920.0
1582,118920.0
1583,242370.0
1584,239429.0
1585,142150.0
1586,87350.0
1587,132980.0
1588,154640.0
1589,104165.0
1590,142500.0
1591,105720.0
1592,92098.0
1593,116930.0
1594,133390.0
1595,142620.0
1596,193330.0
1597,155410.0
1598,209266.5
1599,198100.0
1600,200850.0
1601,52024.4
1602,113180.0
1603,100395.2
1604,246600.0
1605,261980.0
1606,171240.0
1607,215690.0
1608,200540.1
1609,221862.0
1610,152700.0
1611,156775.0
1612,145714.0
1613,168414.0
1614,97200.0
1615,82200.0
1616,83800.0
1617,83950.0
1618,119330.0
1619,152050.0
1620,143513.3
1621,151950.0
1622,169300.0
1623,234890.0
1624,215360.0
1625,157400.0
1626,171340.0
1627,181265.0
1628,261820.0
1629,186400.0
1630,240620.0
1631,245710.0
1632,279900.0
1633,194150.0
1634,189340.0
1635,193100.0
1636,171230.0
1637,162280.0
1638,208350.0
1639,175600.0
1640,228799.0
1641,175600.0
1642,199970.0
1643,241580.0
1644,240280.0
1645,168110.0
1646,178250.0
1647,171400.0
1648,127885.0
1649,119040.0
1650,124700.0
1651,118630.0
1652,101800.0
1653,105516.66666666666
1654,152250.0
1655,156070.0
1656,142350.0
1657,152400.0
1658,142750.0
1659,159884.0
1660,129700.0
1661,397961.5
1662,414116.5
1663,369862.3
1664,433292.1
1665,308248.6
1666,350946.3
1667,348843.4
1668,350243.1
1669,288431.3
1670,370843.1
1671,231628.6
1672,404143.1
1673,335828.0
1674,233240.0
1675,186310.0
1676,185700.0
1677,208882.1
1678,396500.0
1679,281784.9
1680,309610.8
1681,309610.8
1682,319200.0
1683,161844.5
1684,199800.5
1685,178972.2
1686,157113.5
1687,192290.0
1688,186750.0
1689,217320.0
1690,202009.1
1691,212190.0
1692,281550.0
1693,234210.0
1694,183640.0
1695,186400.0
1696,221450.0
1697,186400.0
1698,312640.0
1699,286300.0
1700,192840.0
1701,254300.0
1702,272159.0
1703,273443.6
1704,267957.0
1705,257315.7
1706,315843.9
1707,195345.0
1708,239445.2
1709,317461.7
1710,216590.0
1711,272364.8
1712,283781.9
1713,233161.2
1714,179146.0
1715,200840.0
1716,207428.7
1717,186535.0
1718,190570.0
1719,237390.5
1720,262080.0
1721,219014.4
1722,152264.0
1723,142150.0
1724,200175.0
1725,261275.0
1726,170540.0
1727,164320.0
1728,206040.0
1729,173149.0
1730,162999.0
1731,119630.0
1732,128300.0
1733,117910.0
1734,116840.0
1735,134240.0
1736,124270.0
1737,258152.2
1738,226525.0
1739,171270.0
1740,154330.0
1741,157600.0
1742,171146.6
1743,187730.0
1744,294302.2
1745,219650.0
1746,242260.0
1747,212860.0
1748,182060.0
1749,140890.0
1750,151190.0
1751,207370.0
1752,114190.0
1753,151050.0
1754,180840.0
1755,174950.0
1756,125200.0
1757,102676.6
1758,118575.0
1759,162100.0
1760,152290.0
1761,160200.0
1762,138470.0
1763,159725.0
1764,126830.0
1765,167125.0
1766,157350.0
1767,173650.0
1768,138840.0
1769,204270.0
1770,156050.0
1771,138840.0
1772,134990.0
1773,111975.0
1774,146840.0
1775,148900.0
1776,148260.0
1777,127590.0
1778,116198.6
1779,141040.0
1780,192770.0
1781,139652.5
1782,116477.5
1783,140550.0
1784,86210.0
1785,132340.0
1786,99265.0
1787,166600.0
1788,62122.2
1789,107000.0
1790,85590.0
1791,209800.0
1792,156400.0
1793,176430.0
1794,151820.0
1795,147600.0
1796,137050.0
1797,126490.0
1798,139045.0
1799,101057.2
1800,141950.0
1801,111205.0
1802,136750.0
1803,162700.0
1804,131100.0
1805,152950.0
1806,121000.0
1807,198300.0
1808,143190.0
1809,135850.0
1810,123255.0
1811,97547.6
1812,119740.0
1813,116180.0
1814,67790.0
1815,62122.2
1816,118800.0
1817,95600.0
1818,142515.0
1819,115550.4
1820,52790.0
1821,126790.0
1822,136657.5
1823,80380.0
1824,113510.0
1825,127588.6
1826,121200.0
1827,113650.0
1828,122840.0
1829,123100.0
1830,141002.5
1831,144450.0
1832,131730.0
1833,117125.0
1834,100810.4
1835,146175.0
1836,125300.0
1837,95050.0
1838,163515.0
1839,91140.0
1840,151400.0
1841,170550.0
1842,127390.0
1843,152650.0
1844,144500.0
1845,152373.2
1846,166940.0
1847,140910.0
1848,50405.5
1849,134710.0
1850,106050.0
1851,122890.0
1852,113350.0
1853,120490.0
1854,203120.0
1855,179100.0
1856,264650.0
1857,128750.0
1858,123307.25
1859,123307.25
1860,146371.7
1861,123307.25
1862,230405.0
1863,193860.0
1864,193860.0
1865,375580.4
1866,336004.7
1867,231482.3
1868,259455.6
1869,205180.0
1870,275214.3
1871,315850.0
1872,181160.0
1873,252070.0
1874,137790.0
1875,228260.0
1876,192500.0
1877,213630.0
1878,214450.0
1879,185750.0
1880,126542.0
1881,207900.0
1882,298990.0
1883,186747.0
1884,214650.0
1885,271411.5
1886,280200.0
1887,198899.0
1888,263457.0
1889,177027.6
1890,131553.2
1891,148713.33333333334
1892,104740.0
1893,138400.0
1894,129660.0
1895,144400.0
1896,119030.0
1897,116105.0
1898,109640.0
1899,145305.0
1900,165530.0
1901,122400.0
1902,149025.0
1903,261192.0
1904,134620.0
1905,163340.0
1906,163250.0
1907,167250.0
1908,123550.0
1909,123800.0
1910,123200.0
1911,163400.0
1912,221800.0
1913,122770.0
1914,100450.0
1915,264806.1
1916,93550.0
1917,250490.0
1918,173760.0
1919,171010.0
1920,138650.0
1921,410010.6
1922,323958.0
1923,197880.0
1924,267200.0
1925,249198.1
1926,317461.7
1927,158805.0
1928,166415.0
1929,115130.0
1930,166700.0
1931,128200.0
1932,152150.0
1933,166150.0
1934,192500.0
1935,180540.0
1936,207075.0
1937,216948.5
1938,182228.0
1939,249200.0
1940,215950.0
1941,183750.0
1942,204520.0
1943,236450.0
1944,305713.9
1945,345165.6
1946,211609.4
1947,317438.8
1948,159417.0
1949,247300.0
1950,201140.0
1951,226300.0
1952,237010.0
1953,173680.0
1954,192000.0
1955,153700.0
1956,190650.0
1957,161885.0
1958,315430.0
1959,138390.0
1960,106235.0
1961,121440.0
1962,101800.0
1963,105016.66666666666
1964,117700.0
1965,151450.0
1966,154140.0
1967,313942.0
1968,325502.3
1969,296679.0
1970,365511.1
1971,437213.6
1972,331173.9
1973,280517.8
1974,289860.0
1975,370650.0
1976,261145.0
1977,350615.4
1978,307587.3
1979,308173.9
1980,214494.0
1981,322178.2
1982,236550.0
1983,236550.0
1984,154350.0
1985,170130.0
1986,167600.3
1987,164060.0
1988,194249.0
1989,202140.0
1990,242087.0
1991,200175.0
1992,219540.0
1993,189250.0
1994,223750.0
1995,195350.0
1996,287700.0
1997,308500.0
1998,279050.0
1999,249683.0
2000,283990.0
2001,251747.0
2002,221096.1
2003,253696.2
2004,302446.5
2005,221540.0
2006,220726.8
2007,297000.0
2008,195245.0
2009,192750.0
2010,231628.6
2011,151499.0
2012,209168.7
2013,180560.0
2014,184760.0
2015,254570.0
2016,185240.0
2017,183070.0
2018,120420.0
2019,103026.6
2020,134400.0
2021,118700.0
2022,182390.0
2023,145870.0
2024,222800.0
2025,489081.3
2026,151854.0
2027,153563.33333333334
2028,150559.85333333333
2029,173600.0
2030,289120.0
2031,289120.0
2032,289120.0
2033,295850.0
2034,171104.0
2035,242833.5
2036,184600.0
2037,184600.0
2038,389120.0
2039,281800.0
2040,490899.1
2041,252560.0
2042,202500.0
2043,174393.33333333334
2044,162115.0
2045,216490.0
2046,136750.0
2047,132750.0
2048,91541.5
2049,137080.5
2050,221690.0
2051,134470.0
2052,125050.0
2053,144260.0
2054,92560.0
2055,141340.0
2056,154002.5
2057,113980.0
2058,202942.4
2059,133300.0
2060,156645.0
2061,153500.0
2062,123590.0
2063,111549.3
2064,140670.0
2065,132550.0
2066,207500.0
2067,127300.0
2068,131678.7
2069,116100.0
2070,113100.0
2071,88700.0
2072,148490.0
2073,138250.0
2074,190720.0
2075,162550.0
2076,134060.0
2077,141950.0
2078,146850.0
2079,125190.0
2080,125470.0
2081,131630.0
2082,135710.0
2083,126280.0
2084,114750.0
2085,131850.0
2086,174824.9
2087,136090.0
2088,100500.0
2089,95000.0
2090,119340.4
2091,106115.0
2092,110690.0
2093,96700.0
2094,140150.0
2095,181450.0
2096,101825.0
2097,102100.0
2098,127502.5
2099,51354.4
2100,111740.0
2101,126570.0
2102,140355.0
2103,106050.0
2104,129590.0
2105,104050.0
2106,70581.1
2107,224825.0
2108,107560.0
2109,126392.4
2110,111440.0
2111,161720.0
2112,130840.0
2113,114043.4
2114,121920.4
2115,132350.0
2116,111400.0
2117,130480.0
2118,135085.0
2119,138460.0
2120,93600.0
2121,104577.1
2122,102190.0
2123,116165.0
2124,147690.0
2125,112900.0
2126,141522.5
2127,139145.0
2128,108840.4
2129,98690.0
2130,159950.0
2131,140095.0
2132,123350.0
2133,101560.0
2134,112570.0
2135,109650.0
2136,99040.0
2137,131350.0
2138,151280.0
2139,164640.0
2140,159690.0
2141,148200.0
2142,155990.0
2143,125136.0
2144,133050.0
2145,134990.0
2146,198500.0
2147,156040.0
2148,120250.0
2149,136000.0
2150,219500.0
2151,145170.0
2152,138400.0
2153,121650.0
2154,141840.0
2155,158880.0
2156,222400.0
2157,221169.0
2158,276000.0
2159,266655.0
2160,203475.8
2161,291879.6
2162,314319.2
2163,351912.4
2164,292950.0
2165,178230.0
2166,137790.0
2167,212816.0
